row_id,order_id,order_date,ship_date,ship_mode,customer_id,country_or_region,city,state_or_province,postal_code,division,region,product_id,product_name,sales,units,gross_profit,cost
4915,US-2023-108210-CHO-NUT-13000,2023-05-30,2028-11-20,"Same Day",108210,"United States",Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
5227,US-2023-116603-CHO-SCR-58000,2023-07-17,2029-01-11,"Standard Class",116603,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
5661,US-2023-112893-CHO-NUT-13000,2023-09-09,2029-03-05,"Second Class",112893,"United States",Stockton,California,95207,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
7685,US-2024-153787-CHO-SCR-58000,2024-05-19,2029-11-13,"Standard Class",153787,"United States",Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
8063,US-2024-106824-CHO-TRI-54000,2024-07-07,2030-01-01,"Standard Class",106824,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
8261,US-2024-135034-CHO-NUT-13000,2024-08-01,2030-01-24,"First Class",135034,"United States",Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
10012,US-2024-103443-CHO-FUD-51000,2024-12-17,2030-06-15,"Standard Class",103443,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
10016,US-2024-103443-CHO-NUT-13000,2024-12-17,2030-06-15,"Standard Class",103443,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
10021,US-2024-103443-CHO-MIL-31000,2024-12-17,2030-06-15,"Standard Class",103443,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
2384,US-2022-149678-CHO-TRI-54000,2022-04-13,2027-10-06,"Second Class",149678,"United States",Farmington,"New Mexico",87401,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
3837,US-2022-129112-CHO-TRI-54000,2022-11-29,2028-05-22,"First Class",129112,"United States",Allen,Texas,75002,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
3841,US-2022-129112-CHO-NUT-13000,2022-11-29,2028-05-22,"First Class",129112,"United States",Allen,Texas,75002,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
8498,US-2024-123001-CHO-SCR-58000,2024-09-02,2030-03-01,"Standard Class",123001,"United States",Bakersfield,California,93309,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
8507,US-2024-123001-CHO-FUD-51000,2024-09-02,2030-03-01,"Standard Class",123001,"United States",Bakersfield,California,93309,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
9921,US-2024-143798-CHO-NUT-13000,2024-12-10,2030-06-04,"First Class",143798,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
9931,US-2024-143798-CHO-TRI-54000,2024-12-10,2030-06-04,"First Class",143798,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
755,US-2021-103905-CHO-MIL-31000,2021-07-14,2027-01-10,"Standard Class",103905,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
757,US-2021-103905-CHO-TRI-54000,2021-07-14,2027-01-10,"Standard Class",103905,"United States",Aurora,Illinois,60505,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
3649,US-2022-144519-CHO-NUT-13000,2022-11-13,2028-05-09,"Standard Class",144519,"United States",Helena,Montana,59601,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",24.43,7,17.43,7
3666,US-2022-144519-CHO-FUD-51000,2022-11-13,2028-05-09,"Standard Class",144519,"United States",Helena,Montana,59601,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
4988,US-2023-120824-CHO-NUT-13000,2023-06-12,2028-12-06,"Second Class",120824,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
4989,US-2023-120824-CHO-SCR-58000,2023-06-12,2028-12-06,"Second Class",120824,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
4991,US-2023-120824-CHO-TRI-54000,2023-06-12,2028-12-06,"Second Class",120824,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
5007,US-2023-120824-CHO-MIL-31000,2023-06-12,2028-12-06,"Second Class",120824,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",29.25,9,18.99,10.26
5917,US-2023-163216-CHO-TRI-54000,2023-10-07,2029-04-01,"First Class",163216,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
6294,US-2023-136812-CHO-TRI-54000,2023-11-18,2029-05-15,"Standard Class",136812,"United States","Oklahoma City",Oklahoma,73120,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
8470,US-2024-107321-CHO-FUD-51000,2024-08-31,2030-02-25,"Standard Class",107321,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
9479,US-2024-118157-CHO-MIL-31000,2024-11-14,2030-05-10,"First Class",118157,"United States",Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
324,US-2021-102652-CHO-NUT-13000,2021-04-06,2026-10-03,"Standard Class",102652,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
325,US-2021-102652-CHO-MIL-31000,2021-04-06,2026-10-03,"Standard Class",102652,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",22.75,7,14.77,7.98
331,US-2021-102652-CHO-TRI-54000,2021-04-06,2026-10-03,"Standard Class",102652,"United States","Los Angeles",California,90049,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
332,US-2021-102652-OTH-GUM-21000,2021-04-06,2026-10-03,"Standard Class",102652,"United States","Los Angeles",California,90049,Other,Pacific,OTH-GUM-21000,"Wonka Gum",3.75,3,1.95,1.8
1971,US-2021-101427-CHO-MIL-31000,2021-12-26,2027-06-22,"Standard Class",101427,"United States",Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
6700,US-2023-139934-CHO-TRI-54000,2023-12-18,2029-06-11,"First Class",139934,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",26.25,7,17.15,9.1
9998,US-2024-137428-CHO-SCR-58000,2024-12-16,2030-06-13,"Second Class",137428,"United States",Oceanside,California,92054,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
9999,US-2024-137428-CHO-MIL-31000,2024-12-16,2030-06-13,"Second Class",137428,"United States",Oceanside,California,92054,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
10003,US-2024-137428-CHO-TRI-54000,2024-12-16,2030-06-13,"Second Class",137428,"United States",Oceanside,California,92054,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
204,US-2021-158442-CHO-MIL-31000,2021-03-17,2026-09-07,"Same Day",158442,"United States",Dallas,Texas,75217,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
212,US-2021-158442-CHO-FUD-51000,2021-03-17,2026-09-07,"Same Day",158442,"United States",Dallas,Texas,75217,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
213,US-2021-158442-CHO-TRI-54000,2021-03-17,2026-09-07,"Same Day",158442,"United States",Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
257,US-2021-148586-CHO-FUD-51000,2021-03-25,2026-09-22,"Standard Class",148586,"United States","New York City","New York",10009,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",25.2,7,16.8,8.4
2441,US-2022-151253-CHO-TRI-54000,2022-04-22,2027-10-17,"Standard Class",151253,"United States","Los Angeles",California,90008,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
2442,US-2022-151253-CHO-SCR-58000,2022-04-22,2027-10-17,"Standard Class",151253,"United States","Los Angeles",California,90008,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
2535,US-2022-130876-CHO-TRI-54000,2022-05-12,2027-11-06,"Second Class",130876,"United States","New York City","New York",10024,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
4290,US-2023-100993-CHO-MIL-31000,2023-02-05,2028-08-02,"Standard Class",100993,"United States","San Diego",California,92037,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
4293,US-2023-100993-CHO-NUT-13000,2023-02-05,2028-08-02,"Standard Class",100993,"United States","San Diego",California,92037,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
4298,US-2023-100993-CHO-TRI-54000,2023-02-05,2028-08-02,"Standard Class",100993,"United States","San Diego",California,92037,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",11.25,3,7.35,3.9
4301,US-2023-100993-CHO-FUD-51000,2023-02-05,2028-08-02,"Standard Class",100993,"United States","San Diego",California,92037,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
8197,US-2024-110940-CHO-MIL-31000,2024-07-23,2030-01-18,"Standard Class",110940,"United States",Wheeling,Illinois,60090,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
830,US-2021-169642-CHO-TRI-54000,2021-07-27,2027-01-20,"Second Class",169642,"United States","Los Angeles",California,90036,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
3552,US-2022-141810-CHO-NUT-13000,2022-11-02,2028-04-29,"Standard Class",141810,"United States","San Antonio",Texas,78207,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",24.43,7,17.43,7
3555,US-2022-141810-CHO-FUD-51000,2022-11-02,2028-04-29,"Standard Class",141810,"United States","San Antonio",Texas,78207,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
4528,US-2023-103947-CHO-SCR-58000,2023-04-01,2028-09-28,"Standard Class",103947,"United States","Sierra Vista",Arizona,85635,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
4536,US-2023-103947-CHO-FUD-51000,2023-04-01,2028-09-28,"Standard Class",103947,"United States","Sierra Vista",Arizona,85635,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",18,5,12,6
7781,US-2024-112928-CHO-TRI-54000,2024-06-01,2029-11-26,"Second Class",112928,"United States",Toledo,Ohio,43615,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
8728,US-2024-118136-CHO-FUD-51000,2024-09-16,2030-03-10,"First Class",118136,"United States",Inglewood,California,90301,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
8733,US-2024-118136-CHO-TRI-54000,2024-09-16,2030-03-10,"First Class",118136,"United States",Inglewood,California,90301,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
2645,US-2022-115168-CHO-NUT-13000,2022-06-05,2027-11-30,"Standard Class",115168,"United States","Saint Charles",Missouri,63301,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
3747,US-2022-107083-CHO-SCR-58000,2022-11-21,2028-05-19,"Standard Class",107083,"United States","Fort Worth",Texas,76106,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
3748,US-2022-107083-CHO-MIL-31000,2022-11-21,2028-05-19,"Standard Class",107083,"United States","Fort Worth",Texas,76106,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
6212,US-2023-124506-CHO-SCR-58000,2023-11-11,2029-05-09,"Standard Class",124506,"United States",Chicago,Illinois,60623,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
6227,US-2023-124506-CHO-NUT-13000,2023-11-11,2029-05-09,"Standard Class",124506,"United States",Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
6391,US-2023-169838-CHO-MIL-31000,2023-11-25,2029-05-21,"Standard Class",169838,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",29.25,9,18.99,10.26
6393,US-2023-169838-CHO-TRI-54000,2023-11-25,2029-05-21,"Standard Class",169838,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
6398,US-2023-169838-CHO-FUD-51000,2023-11-25,2029-05-21,"Standard Class",169838,"United States",Jackson,Michigan,49201,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
6769,US-2023-155166-CHO-SCR-58000,2023-12-26,2029-06-24,"Standard Class",155166,"United States",Vineland,"New Jersey",8360,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
6772,US-2023-155166-CHO-TRI-54000,2023-12-26,2029-06-24,"Standard Class",155166,"United States",Vineland,"New Jersey",8360,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",3.75,1,2.45,1.3
8314,US-2024-118941-CHO-TRI-54000,2024-08-12,2030-02-02,"Same Day",118941,"United States",Columbia,Maryland,21044,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
8317,US-2024-118941-CHO-SCR-58000,2024-08-12,2030-02-02,"Same Day",118941,"United States",Columbia,Maryland,21044,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",18,5,12.5,5.5
8719,US-2024-130043-CHO-FUD-51000,2024-09-15,2030-03-12,"Standard Class",130043,"United States",Houston,Texas,77070,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
9408,US-2024-158561-CHO-TRI-54000,2024-11-11,2030-05-09,"Second Class",158561,"United States","Fort Lauderdale",Florida,33311,Chocolate,Gulf,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
9750,US-2024-102379-CHO-SCR-58000,2024-12-02,2030-05-29,"Standard Class",102379,"United States",Oakland,California,94601,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",32.4,9,22.5,9.9
9776,US-2024-102379-CHO-FUD-51000,2024-12-02,2030-05-29,"Standard Class",102379,"United States",Oakland,California,94601,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",3.6,1,2.4,1.2
712,US-2021-147543-CHO-NUT-13000,2021-07-06,2027-01-02,"Standard Class",147543,"United States","El Cajon",California,92020,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",6.98,2,4.98,2
1097,US-2021-113859-CHO-TRI-54000,2021-09-13,2027-03-10,"Standard Class",113859,"United States",Odessa,Texas,79762,Chocolate,Interior,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",22.5,6,14.7,7.8
2728,US-2022-158351-CHO-FUD-51000,2022-06-20,2027-12-15,"Second Class",158351,"United States",Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
4548,US-2023-123050-CHO-FUD-51000,2023-04-04,2028-09-28,"Second Class",123050,"United States",Troy,"New York",12180,Chocolate,Atlantic,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
4551,US-2023-123050-CHO-SCR-58000,2023-04-04,2028-09-28,"Second Class",123050,"United States",Troy,"New York",12180,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
4552,US-2023-123050-CHO-NUT-13000,2023-04-04,2028-09-28,"Second Class",123050,"United States",Troy,"New York",12180,Chocolate,Atlantic,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
5303,US-2023-149335-CHO-TRI-54000,2023-07-25,2029-01-14,"Same Day",149335,"United States","San Francisco",California,94122,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",33.75,9,22.05,11.7
5376,US-2023-143910-CHO-SCR-58000,2023-08-12,2029-02-05,"Standard Class",143910,"United States","New York City","New York",10011,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",7.2,2,5,2.2
5728,US-2023-134369-CHO-FUD-51000,2023-09-16,2029-03-14,"Standard Class",134369,"United States","Laguna Niguel",California,92677,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",7.2,2,4.8,2.4
7683,US-2024-113530-CHO-SCR-58000,2024-05-19,2029-11-11,"Second Class",113530,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",43.2,12,30,13.2
7686,US-2024-113530-CHO-MIL-31000,2024-05-19,2029-11-11,"Second Class",113530,"United States","San Francisco",California,94109,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
7856,US-2024-120418-CHO-MIL-31000,2024-06-11,2029-12-03,"First Class",120418,"United States",Peoria,Arizona,85345,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",3.25,1,2.11,1.14
7859,US-2024-120418-CHO-SCR-58000,2024-06-11,2029-12-03,"First Class",120418,"United States",Peoria,Arizona,85345,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",3.6,1,2.5,1.1
7860,US-2024-120418-CHO-TRI-54000,2024-06-11,2029-12-03,"First Class",120418,"United States",Peoria,Arizona,85345,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
2615,US-2022-120677-CHO-FUD-51000,2022-05-31,2027-11-25,"Standard Class",120677,"United States",Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",28.8,8,19.2,9.6
2964,US-2022-121699-CHO-NUT-13000,2022-08-10,2028-02-04,"Standard Class",121699,"United States",Detroit,Michigan,48227,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",17.45,5,12.45,5
4611,US-2023-136406-CHO-TRI-54000,2023-04-15,2028-10-07,"Second Class",136406,"United States","San Francisco",California,94110,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",7.5,2,4.9,2.6
5029,US-2023-148593-CHO-MIL-31000,2023-06-16,2028-12-08,"Second Class",148593,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",16.25,5,10.55,5.7
5092,US-2023-130680-CHO-MIL-31000,2023-06-24,2028-12-19,"Standard Class",130680,"United States","San Diego",California,92024,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",13,4,8.44,4.56
5400,US-2023-167241-CHO-NUT-13000,2023-08-15,2029-02-11,"Standard Class",167241,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",10.47,3,7.47,3
5404,US-2023-167241-CHO-FUD-51000,2023-08-15,2029-02-11,"Standard Class",167241,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",14.4,4,9.6,4.8
5405,US-2023-167241-CHO-MIL-31000,2023-08-15,2029-02-11,"Standard Class",167241,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",9.75,3,6.33,3.42
5407,US-2023-167241-CHO-SCR-58000,2023-08-15,2029-02-11,"Standard Class",167241,"United States","Los Angeles",California,90004,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
5757,US-2023-110086-CHO-MIL-31000,2023-09-18,2029-03-14,"Standard Class",110086,"United States",Woodland,California,95695,Chocolate,Pacific,CHO-MIL-31000,"Wonka Bar - Milk Chocolate",6.5,2,4.22,2.28
6072,US-2023-119165-CHO-TRI-54000,2023-10-31,2029-04-28,"Standard Class",119165,"United States",Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
7400,US-2024-122735-CHO-TRI-54000,2024-04-12,2029-10-06,"Second Class",122735,"United States",Providence,"Rhode Island",2908,Chocolate,Atlantic,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",18.75,5,12.25,6.5
7401,US-2024-122735-CHO-SCR-58000,2024-04-12,2029-10-06,"Second Class",122735,"United States",Providence,"Rhode Island",2908,Chocolate,Atlantic,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",14.4,4,10,4.4
7848,US-2024-158071-CHO-TRI-54000,2024-06-10,2029-12-06,"Standard Class",158071,"United States",Seattle,Washington,98103,Chocolate,Pacific,CHO-TRI-54000,"Wonka Bar - Triple Dazzle Caramel",15,4,9.8,5.2
7854,US-2024-158071-CHO-SCR-58000,2024-06-10,2029-12-06,"Standard Class",158071,"United States",Seattle,Washington,98103,Chocolate,Pacific,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",10.8,3,7.5,3.3
8856,US-2024-117485-CHO-NUT-13000,2024-09-23,2030-03-22,"Standard Class",117485,"United States",Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-NUT-13000,"Wonka Bar - Nutty Crunch Surprise",13.96,4,9.96,4
9671,US-2024-107125-CHO-FUD-51000,2024-11-27,2030-05-25,"Standard Class",107125,"United States","Los Angeles",California,90045,Chocolate,Pacific,CHO-FUD-51000,"Wonka Bar - Fudge Mallows",10.8,3,7.2,3.6
85,US-2021-140795-CHO-SCR-58000,2021-02-01,2026-07-27,"First Class",140795,"United States","Green Bay",Wisconsin,54302,Chocolate,Interior,CHO-SCR-58000,"Wonka Bar -Scrumdiddlyumptious",21.6,6,15,6.6
